amount,year_month,year,month,day,category_Bills & Fees,category_Food & Drinks,category_Transport,account_Cash,account_Metro Card,account_Salary Bank,account_Savings Bank,type_EXPENSE,type_INCOME,type_TRANSFER
200000.0,2023-04,2023,4,26,True,False,False,False,True,False,False,False,True,False
200000.0,2023-04,2023,4,26,True,False,False,False,False,False,True,True,False,False
31500.0,2023-04,2023,4,25,False,False,True,False,True,False,False,True,False,False
99000.0,2023-04,2023,4,25,False,True,False,False,False,False,True,True,False,False
10000.0,2023-04,2023,4,25,False,False,True,True,False,False,False,True,False,False
35000.0,2023-04,2023,4,25,False,False,True,False,True,False,False,True,False,False
130639.99999999999,2023-04,2023,4,25,True,False,False,False,False,False,True,False,True,False
31500.0,2023-04,2023,4,24,False,False,True,False,True,False,False,True,False,False
10000.0,2023-04,2023,4,24,False,False,True,True,False,False,False,True,False,False
5000.0,2023-04,2023,4,24,False,False,True,True,False,False,False,True,False,False
10000.0,2023-04,2023,4,24,False,False,True,True,False,False,False,True,False,False
35000.0,2023-04,2023,4,24,False,False,True,False,True,False,False,True,False,False
20000.0,2023-04,2023,4,24,False,True,False,False,False,False,True,True,False,False
30000.0,2023-04,2023,4,24,False,True,False,False,False,False,True,True,False,False
30000.0,2023-04,2023,4,24,False,True,False,True,False,False,False,True,False,False
30000.0,2023-04,2023,4,24,False,False,True,False,False,False,True,True,False,False
20000.0,2023-04,2023,4,24,False,False,True,True,False,False,False,True,False,False
750000.0,2023-04,2023,4,23,True,False,False,False,False,False,True,True,False,False
23600.0,2023-04,2023,4,23,False,False,True,False,False,False,True,True,False,False
35000.0,2023-04,2023,4,22,True,False,False,False,False,False,True,False,True,False
35000.0,2023-04,2023,4,22,True,False,False,False,False,False,True,True,False,False
35000.0,2023-04,2023,4,22,True,False,False,False,False,False,True,True,False,False
20000.0,2023-04,2023,4,22,False,False,True,True,False,False,False,True,False,False
259000.0,2023-04,2023,4,22,True,False,False,False,False,False,True,True,False,False
130000.0,2023-04,2023,4,22,False,False,True,False,False,False,True,True,False,False
7000.0,2023-04,2023,4,22,False,False,True,True,False,False,False,False,True,False
300000.0,2023-04,2023,4,22,False,False,True,False,False,False,True,False,True,False
139000.0,2023-04,2023,4,22,False,False,True,False,True,False,False,False,True,False
35000.0,2023-04,2023,4,22,False,False,True,False,False,False,True,False,True,False
250000.0,2023-04,2023,4,22,False,False,True,True,False,False,False,False,True,False
