amount,year,month,day,category_Bills & Fees,category_Food & Drinks,category_Transport,account_Cash,account_Metro Card,account_Salary Bank,account_Savings Bank,type_EXPENSE,type_INCOME,type_TRANSFER,Cluster,Label,Label_Pred,Status
80000.0,2023,4,27,False,True,False,True,False,False,False,True,False,False,0,0,0,Normal
49000.0,2023,4,27,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,4,27,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,4,27,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,4,26,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
20000.0,2023,4,26,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2023,4,26,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
40000.0,2023,4,26,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
200000.0,2023,4,26,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
31500.0,2023,4,25,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
99000.0,2023,4,25,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2023,4,25,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,4,25,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
31500.0,2023,4,24,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2023,4,24,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
5000.0,2023,4,24,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,4,24,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,4,24,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
20000.0,2023,4,24,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
30000.0,2023,4,24,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
30000.0,2023,4,24,False,True,False,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,4,24,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,4,24,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
750000.0,2023,4,23,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
23600.0,2023,4,23,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,4,22,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,4,22,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,4,22,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
259000.0,2023,4,22,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
130000.0,2023,4,22,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
